stock_permalink,stock_id,quarter_id,quarter_description,net_buys,average_ranking,market_cap_13f,held_by,total_shares,name,put_call_ratio,sell_buy_ratio,closing_price,avg_short_volume,total_volume,high,low,open
sbe,212235,76,2019-11-29,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,9.76,0,45,9,9.76,9.76
sbe,212235,76,2019-12-02,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-03,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-04,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-05,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,9.8,0,2,9,9.79,9.79
sbe,212235,76,2019-12-06,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-09,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-10,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-11,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-12,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-13,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,9.82,0,45100,9,9.79,9.79
sbe,212235,76,2019-12-16,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,9.82,0,119,9,9.82,9.82
sbe,212235,76,2019-12-17,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,9.8,0,4,9,9.8,9.8
sbe,212235,76,2019-12-18,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-19,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-20,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-23,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-24,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-26,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-27,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-30,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,76,2019-12-31,18,659,148805000,29,15169596,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,77,2020-01-02,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-03,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-06,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.82,0,2000,9,9.82,9.82
sbe,212235,77,2020-01-07,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-08,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.95,0,22816,9,9.83,9.9
sbe,212235,77,2020-01-09,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.94,0,400400,9,9.92,9.92
sbe,212235,77,2020-01-10,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-13,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.93,0,22600,9,9.93,9.93
sbe,212235,77,2020-01-14,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-15,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-16,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-17,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.88,0,123423,9,9.87,9.93
sbe,212235,77,2020-01-21,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,0,400000,9,9.915,9.915
sbe,212235,77,2020-01-22,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,1,13633,9,9.92,9.92
sbe,212235,77,2020-01-23,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,200050,200250,9,9.92,9.99
sbe,212235,77,2020-01-24,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-27,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,0,299998,9,9.92,9.92
sbe,212235,77,2020-01-28,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,100000,100000,9,9.92,9.92
sbe,212235,77,2020-01-29,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-01-30,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,0,2297,10,9.92,10.02
sbe,212235,77,2020-01-31,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10,280,1431,10,9.99,10.12
sbe,212235,77,2020-02-03,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.92,0,748,9,9.92,9.92
sbe,212235,77,2020-02-04,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.95,0,606,9,9.9,9.9
sbe,212235,77,2020-02-05,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-02-06,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.935,2,3,9,9.85,9.85
sbe,212235,77,2020-02-07,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-02-10,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10.08,1,10,10,10.08,10.08
sbe,212235,77,2020-02-11,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-02-12,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10.08,0,896,10,10.08,10.08
sbe,212235,77,2020-02-13,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10.08,0,2796,10,10.08,10.08
sbe,212235,77,2020-02-14,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10.08,100,120,10,10.08,10.08
sbe,212235,77,2020-02-18,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-02-19,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10.08,2,32,10,10.08,10.08
sbe,212235,77,2020-02-20,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-02-21,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,10.09,0,710,10,10.05,10.05
sbe,212235,77,2020-02-24,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.98,17,9,9,9.98,9.985
sbe,212235,77,2020-02-25,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-02-26,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.97,1,2107,9,9.96,9.96
sbe,212235,77,2020-02-27,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.96,3,116079,9,9.96,9.96
sbe,212235,77,2020-02-28,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.97,559,49655,9,9.92,9.92
sbe,212235,77,2020-03-02,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.98,0,1203,9,9.98,9.98
sbe,212235,77,2020-03-03,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.98,1,20,9,9.98,9.98
sbe,212235,77,2020-03-04,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-05,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.97,0,26,9,9.97,9.97
sbe,212235,77,2020-03-06,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-09,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.77,1,208,9,9.77,9.77
sbe,212235,77,2020-03-10,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.83,3,700371,9,9.79,9.79
sbe,212235,77,2020-03-11,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.89,1402,1402,9,9.89,9.941
sbe,212235,77,2020-03-12,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.9,6,158,9,9.9,9.9
sbe,212235,77,2020-03-13,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.75,0,293601,9,9.7,9.75
sbe,212235,77,2020-03-16,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.6,0,600109,9,9.6,9.6
sbe,212235,77,2020-03-17,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.6,3,3664,9,9.6,9.63
sbe,212235,77,2020-03-18,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.716,280,50010,9,9.716,9.716
sbe,212235,77,2020-03-19,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-20,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-23,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.38,100,4,9,9.38,9.4
sbe,212235,77,2020-03-24,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-25,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-26,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.565,10,119,9,9.43,9.43
sbe,212235,77,2020-03-27,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,77,2020-03-30,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.803,0,100,9,9.803,9.803
sbe,212235,77,2020-03-31,14,731,197991000,41,20511925,"CHARGEPOINT HOLDINGS INC",0,,9.65,0,621937,9,9.65,9.65
sbe,212235,78,2020-03-31,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.65,0,621937,9,9.65,9.65
sbe,212235,78,2020-04-01,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-04-02,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.65,0,78534,9,9.65,9.65
sbe,212235,78,2020-04-03,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.74,0,401,9,9.69,9.69
sbe,212235,78,2020-04-06,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.76,41,105,9,9.61,9.61
sbe,212235,78,2020-04-07,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-04-08,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.73,0,254248,9,9.72,9.72
sbe,212235,78,2020-04-09,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.69,0,32528,9,9.69,9.69
sbe,212235,78,2020-04-13,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.735,78,368,9,9.735,9.75
sbe,212235,78,2020-04-14,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-04-15,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.7,0,7,9,9.7,9.81
sbe,212235,78,2020-04-16,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-04-17,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-04-20,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.81,0,404,9,9.81,9.82
sbe,212235,78,2020-04-21,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.75,0,111,9,9.75,9.75
sbe,212235,78,2020-04-22,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.777,693,152124,9,9.777,9.79
sbe,212235,78,2020-04-23,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.7,80,14238,9,9.7,9.85
sbe,212235,78,2020-04-24,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.785,0,407756,9,9.75,9.76
sbe,212235,78,2020-04-27,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.77,0,200540,9,9.75,9.76
sbe,212235,78,2020-04-28,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.78,500,375045,9,9.78,9.78
sbe,212235,78,2020-04-29,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-04-30,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-01,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.8,9,611040,9,9.76,9.76
sbe,212235,78,2020-05-04,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.84,0,120,9,9.84,9.84
sbe,212235,78,2020-05-05,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.8,0,150916,9,9.78,9.78
sbe,212235,78,2020-05-06,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.8,200,2226,9,9.8,9.85
sbe,212235,78,2020-05-07,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.8,1,106,9,9.8,9.8
sbe,212235,78,2020-05-08,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,0,1,9,9.73,9.73
sbe,212235,78,2020-05-11,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-12,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-13,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,0,23,9,9.85,9.85
sbe,212235,78,2020-05-14,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-15,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,0,50105,9,9.8,9.8
sbe,212235,78,2020-05-18,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,732,19664,9,9.825,9.87
sbe,212235,78,2020-05-19,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,3779,47,9,9.843,9.843
sbe,212235,78,2020-05-20,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-21,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,0,300,9,9.75,9.75
sbe,212235,78,2020-05-22,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-26,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.811,101,182,9,9.811,9.811
sbe,212235,78,2020-05-27,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-05-28,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,5,1805,9,9.85,9.85
sbe,212235,78,2020-05-29,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,0,100,9,9.85,9.85
sbe,212235,78,2020-06-01,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.85,300,400,9,9.825,9.825
sbe,212235,78,2020-06-02,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.84,250050,172,9,9.83,9.83
sbe,212235,78,2020-06-03,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-06-04,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.86,0,355254,9,9.75,9.75
sbe,212235,78,2020-06-05,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.83,0,14,9,9.83,9.83
sbe,212235,78,2020-06-08,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-06-09,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-06-10,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.86,92,1853,9,9.86,9.86
sbe,212235,78,2020-06-11,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.82,0,227,9,9.82,9.86
sbe,212235,78,2020-06-12,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.83,25,44,9,9.83,9.83
sbe,212235,78,2020-06-15,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-06-16,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.83,0,101081,9,9.83,9.92
sbe,212235,78,2020-06-17,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-06-18,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,,,,,,
sbe,212235,78,2020-06-19,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.95,10,12049,9,9.88,9.9
sbe,212235,78,2020-06-22,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,10,50,51057,10,9.96,9.96
sbe,212235,78,2020-06-23,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,10.03,10,210,10,9.98,9.98
sbe,212235,78,2020-06-24,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,10.02,103,104,10,10.02,10.02
sbe,212235,78,2020-06-25,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.96,1,200001,9,9.96,9.96
sbe,212235,78,2020-06-26,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,9.96,110,256225,9,9.85,9.85
sbe,212235,78,2020-06-29,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,10.04,3100,140301,10,10.04,10.05
sbe,212235,78,2020-06-30,1,815,209137000,44,20814061,"CHARGEPOINT HOLDINGS INC",0,,10.047,200,325,10,9.99,9.99
sbe,212235,79,2020-07-01,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.059,2148,2749,10,9.995,10.05
sbe,212235,79,2020-07-02,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,9.945,200,119825,10,9.945,10
sbe,212235,79,2020-07-06,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,9.985,1222,26,10,9.985,10.09
sbe,212235,79,2020-07-07,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,79,2020-07-08,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,,,,,,
sbe,212235,79,2020-07-09,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.1,4546,625684,10,9.94,9.94
sbe,212235,79,2020-07-10,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.08,2200,19420,10,10.07,10.071
sbe,212235,79,2020-07-13,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.06,2728,175696,10,10.05,10.05
sbe,212235,79,2020-07-14,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.04,200,84539,10,10.04,10.07
sbe,212235,79,2020-07-15,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.08,0,2924,10,10.08,10.1
sbe,212235,79,2020-07-16,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.05,0,268,10,10.04,10.04
sbe,212235,79,2020-07-17,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.1,0,74762,10,10,10
sbe,212235,79,2020-07-20,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.19,14,1276,10,10.16,10.16
sbe,212235,79,2020-07-21,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.14,500,112317,10,10.14,10.2
sbe,212235,79,2020-07-22,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.08,23,729,10,10.07,10.2
sbe,212235,79,2020-07-23,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.09,169,51234,10,10.03,10.03
sbe,212235,79,2020-07-24,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.14,15,1744,10,10.03,10.03
sbe,212235,79,2020-07-27,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.3,44805,79991,10,10.15,10.2
sbe,212235,79,2020-07-28,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.28,301,6276,10,10.21,10.21
sbe,212235,79,2020-07-29,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,5812,85526,10,10.2,10.24
sbe,212235,79,2020-07-30,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.25,662,81522,10,10.21,10.23
sbe,212235,79,2020-07-31,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,112702,757451,10,10.139,10.16
sbe,212235,79,2020-08-03,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.33,5738,95951,10,10.172,10.2
sbe,212235,79,2020-08-04,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.32,1002,213365,10,10.24,10.35
sbe,212235,79,2020-08-05,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.34,1088,157446,10,10.32,10.32
sbe,212235,79,2020-08-06,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.35,7701,724364,10,10.32,10.36
sbe,212235,79,2020-08-07,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.28,349,377918,10,10.28,10.36
sbe,212235,79,2020-08-10,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.21,692,42225,10,10.21,10.35
sbe,212235,79,2020-08-11,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.24,148,332,10,10.24,10.24
sbe,212235,79,2020-08-12,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,95,14530,10,10.19,10.2
sbe,212235,79,2020-08-13,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.35,0,15070,10,10.21,10.25
sbe,212235,79,2020-08-14,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.31,4098,86485,10,10.2,10.37
sbe,212235,79,2020-08-17,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.35,1336,1834,10,10.31,10.36
sbe,212235,79,2020-08-18,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.3,4910,5279,10,10.275,10.275
sbe,212235,79,2020-08-19,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.19,842,9425,10,10.19,10.35
sbe,212235,79,2020-08-20,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.25,801,35453,10,10.19,10.19
sbe,212235,79,2020-08-21,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,1,130574,10,10.16,10.21
sbe,212235,79,2020-08-24,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,514,1873880,10,10.15,10.21
sbe,212235,79,2020-08-25,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.24,6096,45375,10,10.2,10.25
sbe,212235,79,2020-08-26,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.25,554,11292,10,10.19,10.2
sbe,212235,79,2020-08-27,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.245,1600,5360,10,10.18,10.24
sbe,212235,79,2020-08-28,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,345,3053,10,10.17,10.21
sbe,212235,79,2020-08-31,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,110,60282,10,10.05,10.16
sbe,212235,79,2020-09-01,5,1227,175584000,60,11308419,"CHARGEPOINT HOLDINGS INC",,,10.2,1,4545,10,10.1,10.1
